RDO:;RDO NO. 26 - MALABON-NAVOTAS;;;;
PROVINCE:;NCR;;;;
PROVINCE:;NCR;;;;
CITY/MUNICIPALITY:;MALABON;;;;
BARANGAY:;ACACIA;;;;
BASILIO;MH DEL PILAR - SISA;RR;2,800.00;;
BASILIO;MH DEL PILAR - SISA;CR;3,640.00;;
CAPT TIAGO;ISAGANI - SISA;RR;2,650.00;;
CAPT TIAGO;ISAGANI - SISA;CR;3,470.00;;
CONSUELO;END VIA MA CLARA - END;RR;2,650.00;;
CONSUELO;END VIA MA CLARA - END;CR;3,470.00;;
ELIAS;BASILIO - ISAGANI;RR;2,650.00;;
ELIAS;BASILIO - ISAGANI;CR;3,470.00;;
FLERIDA;BASILIO-CAPT TIAGO;RR;2,650.00;;
FLERIDA;BASILIO-CAPT TIAGO;CR;3,470.00;;
GOV PASCUAL (BALAGTAS);MH DEL PILAR - RR;RR;6,620.00;;
GOV PASCUAL (BALAGTAS);MH DEL PILAR - RR;CR;7,450.00;;
IBARRA;PASCUAL - TIAGO MKT;RR;2,800.00;;
IBARRA;PASCUAL - TIAGO MKT;CR;3,640.00;;
ISAGANI;BASILIO - BO BDRY;RR;2,650.00;;
ISAGANI;BASILIO - BO BDRY;CR;3,470.00;;
LIGAYA;MA CLARA - SISA;RR;2,650.00;;
LIGAYA;MA CLARA - SISA;CR;3,470.00;;
LIWAYWAY;MA CLARA - SISA;RR;2,650.00;;
LIWAYWAY;MA CLARA - SISA;CR;3,470.00;;
MA CLARA;GOV PASCUAL - LIWAYWAY;RR;2,800.00;;
MA CLARA;GOV PASCUAL - LIWAYWAY;CR;3,640.00;;
M H DEL PILAR;GOV PASCUAL - AVE - BDRY;RR;4,960.00;;
M H DEL PILAR;GOV PASCUAL - AVE - BDRY;CR;5,790.00;;
SIMON;FLERIDA - SISA;RR;2,650.00;;
SIMON;FLERIDA - SISA;CR;3,470.00;;
SISA;GOV PASCUAL - LIGAYA;RR;2,800.00;;
SISA;GOV PASCUAL - LIGAYA;CR;3,640.00;;
ALL OTHER STREETS;;RR;0.00;No recommended zonal values for all other streets in all barangays.;
ALL OTHER STREETS;;CR;0.00;No recommended zonal values for all other streets in all barangays.;
CITY/MUNICIPALITY:;MALABON;;;;
BARANGAY:;BARITAN;;;;
A BONIFACIO;GEN LUNA-MAL NAV RT;RR;5,185.00;;
A BONIFACIO;INTERIOR;RR;3,600.00;;
A CRUZ;GEN LUNA-SAMSON;RR;2,150.00;;
AYROSO;TUAZON-GEN LUNA;RR;2,150.00;;
BERNALES;C ARELLANO-TALABAHAN;RR;2,150.00;;
BERNARDO;GEN LUNA-SAMSON;RR;3,300.00;;
C ARELLANO;BONIFACIO-MARCELO;RR;4,600.00;;
CONSTANTINO;A CRUZ-GUEKEKO;RR;2,150.00;;
D MARCELO;C ARELLANO-GEN LUNA;RR;2,150.00;;
EUSEBIO;C ARELLANO-GEN LUNA;RR;2,150.00;;
GEN LUNA;BONIFACIO-MARCELO;RR;5,200.00;;
GEN LUNA;BONIFACIO-MARCELO;CR;5,800.00;;
ILANG-ILANG I-IV;ILANG-ILANG-A CRUZ;RR;2,150.00;;
ILANG-ILANG;GEN LUNA-ILANG-ILANG;RR;1,900.00;;
J GUEKEKO;GEN LUNA-CONSTANTINO;RR;2,150.00;;
JAVIER I & II;NAVAL-GEN LUNA;RR;1,900.00;;
M NAVAL EXT;BONIFACIO-EUSEBIO;RR;4,000.00;;
