RDO:;RDO NO. 39 - SOUTH QUEZON CITY;;;(FORMERLY RDO NO. 30A - SOUTH, QUEZON CITY);
PROVINCE:;NCR;;;;
CITY/MUNICIPALITY:;QUEZON CITY;;;;
BARANGAY:;ALTA VISTA;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;INITIAL ZV/SQ.M.;;
ALTA VISTA DR;ALTA VISTA;RR;1,000.00;;
TOPSIDE;ALTA VISTA;RR;1,000.00;;
VALLEY VIEW;ALTA VISTA;RR;1,000.00;;
BARANGAY:;AMIHAN;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;INITIAL ZV/SQ.M.;;
BANUYO;QUIRINO 3;RR;700.00;;
BATINO;QUIRINO 3;RR;700.00;;
DUNGON;QUIRINO 3;RR;700.00;;
NARRA;QUIRINO 3;RR;700.00;;
PALOSAPIS;QUIRINO 3;RR;700.00;;
SINEGUELAS;QUIRINO 3;RR;700.00;;
BARANGAY:;AURORA;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;INITIAL ZV/SQ.M.;;
A. MABINI;GALAS;RR;500.00;;
ARANETA AVENUE;E RODRIGUEZ - BAYANI;CR;1,000.00;;
C. DE JULIO;GALAS;RR;500.00;;
CORDILLERA;GALAS;RR;500.00;;
DAGUMA;GALAS;RR;500.00;;
E. RODRIGUEZ;ARANETA - CORDILLERA;RR;800.00;;
E. RODRIGUEZ;ARANETA - CORDILLERA;CR;1,200.00;;
L. CASTILLO;GALAS;RR;500.00;;
L. JAENA;GALAS;RR;500.00;;
LAKTAW;GALAS;RR;500.00;;
LIBERATION;GALAS;RR;500.00;;
LUNDE;GALAS;RR;500.00;;
LUZON AVE;GALAS;RR;500.00;;
N. PONCE;GALAS;RR;500.00;;
ALL OTHER STREETS;;RR;500.00;;
BARANGAY:;BAGONG BUHAY;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;INITIAL ZV/SQ.M.;;
BUGALLON;QUIRINO 4;RR;600.00;;
J. BRACKEN;QUIRINO 4;RR;600.00;;
J. BURGOS;QUIRINO 4;RR;600.00;;
R. EVANGELISTA;QUIRINO 4;RR;600.00;;
BARANGAY:;BAGONG LIPUNAN;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;INITIAL ZV/SQ.M.;;
B.SERRANO;MURPHY;CR;1,400.00;;
B.SERRANO;MURPHY;RR;1,000.00;;
CRAME;MURPHY;RR;700.00;;
J P RIZAL;SANTOLAN;RR;700.00;;
NORTH RD CUBAO;MURPHY;RR;700.00;;
