RDO:;RDO NO. 53A  - LAS PINAS;;;;
PROVINCE:;NCR;;;;
PROVINCE:;NCR;;;;
CITY/MUNICIPALITY:;LAS PINAS CITY;;;;
BARANGAY:;ALMANZA UNO;;;;
ALMANZA PROPER;MANILA SOUTH ROAD;RR;3,125.00;;
BF EXEC VILL;PHIL STD-ALMANZA;RR;4,000.00;;
CASTILLO SUBD;GOODYEAR SUBD;RR;2,200.00;;
CREME INVESTMENT CORP;;RR;2,200.00;;
DONA PURISIMA;BF EXEC;RR;2,600.00;;
F DELMONTE;ST JOSEPH-ALMANZA;RR;2,100.00;;
FRANCEL HOMES;MANILA SOUTH ROAD;RR;3,200.00;;
GONZALES CPMD;REAL ST;RR;2,100.00;;
GREAT PLAN;DONA ALMANZA;RR;2,400.00;;
LEONCIA SUBD;BF HOMES;RR;3,100.00;;
MANILA DOCTORS;TIERRA HERMOSO;RR;3,400.00;;
SEVENTEEN HOMES;;RR;2,500.00;;
ST. JOSEPH SUBD;DBP;RR;2,500.00;;
VERAVILLE;BES GM ALMANZA;RR;2,800.00;;
VILLANUEVA COMPOUND;REAL STREET;RR;2,300.00;;
ZAPOTE ALABANG ROAD;WHOLE STRETCH;CR;19,000.00;;
ALL OTHER STREETS;;RR;2,100.00;;
ALL OTHER STREETS;;CR;13,150.00;;
ALL OTHER STREETS;;GP;1,300.00;;
BARANGAY:;ALMANZA DOS;;;;
DONA JOSEFA SUBD;BF HOMES;RR;2,300.00;;
DBP VILLAGE;BF HOMES ALMANZA;RR;3,200.00;;
GLORIA CPD;PILAR VILLAGE;RR;2,800.00;;
GOODYEAR SUBD;DBP VILL;RR;2,300.00;;
TERESA PARK;BF HOMES;RR;2,800.00;;
TS CRUZ SUBD;BF LAS PINAS;RR;2,600.00;;
ALL OTHER STREETS;;RR;2,300.00;;
ALL OTHER STREETS;;CR;5,000.00;;
ALL OTHER STREETS;;;;;
BARANGAY:;D. FAJARDO;;;;
REAL ST;QUIRINO AVE;RR;2,500.00;;
;QUIRINO AVE EXT;CR;5,700.00;;
SAN FRANCISCO;QUIRINO AVE;RR;1,900.00;;
SAN JOSE;QUIRINO AVE;RR;1,900.00;;
TABON I;LAS PINAS CHURCH;RR;1,600.00;;
TRAMO INTERIOR;MANUYO CEMETERY;RR;1,600.00;;
ALL OTHER STREETS;;RR;2,100.00;;
ALL OTHER STREETS;;CR;5,700.00;;
ALL OTHER STREETS;;GP;800.00;;
BARANGAY:;ELIAS ALDANA;;;;
REAL ST;QUIRINO AVE;CR;6,300.00;;
SAN FRANCISCO;QUIRINO AVE;RR;1,700.00;;
SAN JOSE;QUIRINO AVE;RR;1,700.00;;
TABON II;PRIVATE RAWLANDS;RR;1,600.00;;
TRAMO;QUIRINO AVE;RR;1,600.00;;
ALL OTHER STREETS;;RR;1,600.00;;
ALL OTHER STREETS;;CR;2,100.00;;
ALL OTHER STREETS;;GP;800.00;;
BARANGAY:;INTERNATIONAL VILLAGE;;;;
BF EXEC IV, V;PARAMOUNT SUBD;RR;3,400.00;;
CAA;SAN ANTONIO VAL 7;RR;2,600.00;;
CITADELLA;;RR;2,700.00;;
ALL OTHER STREETS;;RR;2,525.00;;
ALL OTHER STREETS;;CR;5,000.00;;
ALL OTHER STREETS;;GP;825.00;;
BARANGAY:;MANUYO UNO;;;;
CITI HOMES;;RR;2,424.00;;
MEDINA CPD;TRAMO;RR;1,650.00;;
SULTANA ENTIRE;PRIVATE UNDEVELOPED;RR;2,000.00;;
ALL OTHER STREETS;;RR;1,575.00;;
ALL OTHER STREETS;;CR;3,000.00;;
ALL OTHER STREETS;;GP;1,300.00;;
BARANGAY:;MANUYO DOS;;;;
BF MARTINVILLE;GATCHALIAN SUBD;RR;2,800.00;;
CANAYNAY COURT;DONA MATILDE SUBD;RR;2,700.00;;
DONA MATILDE SUBD;CANAYNAY COURT;RR;2,700.00;;
GATCHALIAN SUBD;MARTINVILLE SUBD;RR;3,175.00;;
C GUEVARRA;GATCHALIAN SUBD;RR;3,175.00;;
ALL OTHER STREETS;;RR;1,575.00;;
ALL OTHER STREETS;;CR;3,000.00;;
ALL OTHER STREETS;;GP;825.00;;
BARANGAY:;PAMPLONA UNO;;;;
A BONIFACIO;ALONG TUASON ROAD;RR;1,650.00;;
ANACLETO BUENCAMINO;;RR;2,000.00;;
ARROW TEXTILE;BALAGTAS SUBD;RR;1,650.00;;
BALAGTAS;DONA CRISTETA SUBD;RR;1,650.00;;
BURGOS;MANILA SOUTH ROAD;RR;1,650.00;;
C NOBLEZA CPD;PHILIPS;RR;1,650.00;;
CHARLESTON TERRACE;BF HOMES PH IV, RACLAN;RR;4,700.00;;
CITADELLA SUBD;TUNGTONG;RR;3,700.00;;
CUEVAS CPD;ALONG NATIONAL ROAD;CR;11,000.00;;
CULASI;MANILA SOUTH ROAD;RR;4,850.00;;
DON ANGELO KING VILL;TUNGTONG;RR;4,575.00;;
GATCHALIAN R MEDINA;TUNGTONG;RR;3,000.00;;
GATCHALIAN SUBD  P-3C;TUNGTONG;RR;3,000.00;;
GOMEZ;MANILA SOUTH ROAD;RR;1,650.00;;
HILABEL;PAMPLONA ELEM SCHOOL;RR;1,710.00;;
HONGKONG VILLAGE;ALONG CAA ROAD, RACLAN;RR;2,900.00;;
KAUNLARAN;BALAGTAS;RR;1,700.00;;
KAY MANARIGO;MUNICIPAL HALL;RR;2,450.00;;
MONARCK, INC.;PHILIPS;RR;2,900.00;;
PAMPLONA PARKS;REMARVILLE SUBD;RR;1,900.00;;
PATRICIA HOMES;;RR;1,700.00;;
PHILIPS PARK SUBD;GREENVIEW;RR;1,650.00;;
REMARVILLE 2;;RR;2,100.00;;
