RDO:;RDO NO. 39 - SOUTH QUEZON CITY;;;;
PROVINCE:;NCR;;;;
CITY/MUNICIPALITY:;QUEZON CITY;;;;
BARANGAY:;AURORA;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;4TH REV. ZV/SQ.M.;;
A. MABINI;GALAS;RR;6,200.00;;
C. DE JULIO;GALAS;RR;6,200.00;;
CORDILLERA;GALAS;RR;6,200.00;;
DAGUMA;GALAS;RR;6,200.00;;
E. RODRIGUEZ;GALAS;RR;20,300.00;;
E. RODRIGUEZ;GALAS;CR;24,000.00;;
L. CASTILLO;GALAS;RR;6,200.00;;
L. JAENA;GALAS;RR;6,200.00;;
LIBERATION;GALAS;RR;6,200.00;;
LUNDE;GALAS;RR;6,200.00;;
LUZON AVENUE;GALAS;RR;4,500.00;;
N. PONCE;GALAS;RR;6,200.00;;
S. LAKTAW;GALAS;RR;6,200.00;;
ALL OTHER STREETS;GALAS;RR;6,200.00;;
ALL OTHER STREETS;GALAS;CR;7,500.00;;
TOWNHOUSE (CCT);;RC;20,000.00;;
CONDOMINIUM;;RC;25,000.00;;
CONDOMINIUM;;CC;30,000.00;;
BARANGAY:;BAGONG SILANGAN;;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;4TH REV. ZV/SQ.M.;;
BF HOMES;;RR;3,900.00;;
BAGONG SILANGAN NHA;CAPITOL;APD;0.00;AREA FOR PRIORITY DEVELOPMENT;
CONSTITUTIONAL HILLS RD.;;RR;4,200.00;;
CONSTITUTIONAL HILLS RD.;;CR;7,000.00;;
FILINVEST HOMES;CAPITOL PHASE II;RR;4,500.00;;
FILINVEST HOMES;(PART)II-D,H-I,H-2,G,F;RR;4,500.00;;
PARKWOOD SUBD;GRACE CHRISTIAN-VIOLAGO;RR;3,500.00;;
PAYATAS ESTATE;CAPITOL;RR;2,800.00;NOTE: PAYATAS ESTATE WAS DELETED PER 1ST INDORSEMENT DATED JULY 8, 1999 OF RDO CORAZON C. PANGCOG;
PARTHENAN/BARSTOW SUBD.;;RR;3,500.00;;
RUFINO SUBD-PORTION;;RR;3,000.00;;
SITIO VETERAN;;RR;3,100.00;;
SITIO TALANAY;;RR;3,100.00;;
SPRING COUNTRY - PORTION;;RR;3,500.00;;
TAGUMPAY COOPERATIVE;;RR;1,000.00;;
VIOLAGO SUBD.;;RR;3,500.00;;
ALL OTHER STREETS;;RR;3,100.00;;
ALL OTHER STREETS;;CR;3,700.00;;
TOWNHOUSE (CCT);;RC;20,000.00;;
CONDOMINIUM;;RC;25,000.00;;
CONDOMINIUM;;CC;30,000.00;;
