RDO:;RDO  NO. 33 - INTRAMUROS-ERMITA-MALATE-PORT AREA;;;;
PROVINCE:;NCR;;;;
CITY/MUNICIPALITY:;MANILA;;;;
BARANGAY:;BARANGAY  649 ZONE  68;;;;
ATLANTA STREET;M DEL RIO - 9TH STREET;CR;27,300.00;;
BONIFACIO DRIVE;M DEL RIO - 9TH STREET;CR;27,300.00;;
CHICAGO STREET;M DEL RIO - 9TH STREET;CR;27,300.00;;
RAILROAD STREET;2ND STREET - 8TH STREET;CR;27,300.00;;
1ST STREET;CHICAGO - ATLANTA;CR;27,300.00;;
2ND STREET;CHICAGO - BONIFACIO DRIVE;CR;27,300.00;;
3RD STREET;CHICAGO - BONIFACIO DRIVE;CR;27,300.00;;
4TH STREET;CHICAGO - RAILROAD STREET;CR;27,300.00;;
5TH STREET;CHICAGO - ATLANTA;CR;27,300.00;;
6TH STREET;CHICAGO - ATLANTA;CR;27,300.00;;
7TH STREET;CHICAGO - RAILROAD STREET;CR;27,300.00;;
8TH STREET;CHICAGO - BONIFACIO DRIVE;CR;27,300.00;;
BARANGAY:;BARANGAY  650 ZONE  68;;;;
ATLANTA STREET;9TH STREET - 15TH STREET;CR;27,300.00;;
BONIFACIO DRIVE;11TH STREET - 15TH STREET;CR;27,300.00;;
CHICAGO STREET;9TH STREET -  16TH STREET;CR;27,300.00;;
RAILROAD STREET;11TH STREET - 15TH STREET;CR;27,300.00;;
11TH STREET;CHICAGO - BONIFACIO DRIVE;CR;27,300.00;;
12TH STREET;CHICAGO - RAILROAD STREET;CR;27,300.00;;
13TH STREET;CHICAGO - BONIFACIO DRIVE;CR;27,300.00;;
14TH STREET;CHICAGO - RAILROAD STREET;CR;27,300.00;;
15TH STREET;CHICAGO - RAILROAD STREET;CR;27,300.00;;
BARANGAY:;BARANGAY  651 ZONE  68;;;;
ATLANTA STREET;15TH STREET - 18TH STREET;CR;27,300.00;;
BONIFACIO DRIVE;15TH STREET - 18TH STREET;CR;27,300.00;;
CHICAGO STREET;15TH STREET - RAILROAD ST;CR;27,300.00;;
RAILROAD STREET;15TH STREET - 19TH STREET;CR;27,300.00;;
15TH STREET;CHICAGO - RAILROAD STREET;CR;27,300.00;;
16TH STREET;CHICAGO - BONIFACIO DRIVE;CR;27,300.00;;
17TH STREET;CHICAGO - RAILROAD STREET;CR;27,300.00;;
18TH STREET;CHICAGO - RAILROAD STREET;CR;27,300.00;;
19TH STREET;CHICAGO - RAILROAD STREET;CR;27,300.00;;
19TH STREET;CHICAGO - RAILROAD STREET;;38,047.00;;
BARANGAY:;BARANGAY  652 ZONE  68;;;;
BONIFACIO DRIVE;19TH STREET - 22ND STREET;CR;27,300.00;;
19TH STREET;CHICAGO - RAILROAD STREET;CR;27,300.00;;
20TH STREET;CHICAGO - RAILROAD STREET;CR;27,300.00;;
21ST STREET;CHICAGO - RAILROAD STREET;CR;27,300.00;;
22ND STREET;CHICAGO - RAILROAD STREET;CR;27,300.00;;
BARANGAY:;BARANGAY  653 ZONE  68;;;;
BOSTON;10TH STREET - 25TH STREET;CR;27,300.00;;
CHICAGO;M DEL RIO - 9TH STREET;CR;27,300.00;;
M SN FRANCISCO;10TH STREET - 24TH STREET;CR;27,300.00;;
MUELLE DE CODO;M DEL RIO - 5TH STREET;CR;27,300.00;;
MUELLE DE TACOMA;6TH STREET - 9TH STREET;CR;27,300.00;;
